# THALASSA - GRAVITY FIELD FILE
# Contains normalized spherical harmonics coefficients and physical constants.
# Body:                              Earth
# Model:                             GRIM5-S1 (static)
# Max degree:                        99
# Max order:                         95
# GM [km^3/s^2]:                     3.986004414498200E+05
# Ellipsoid semi-major axis [km]:    6.378136460000000E+03
# 1/flattening:                      2.982576500000000E+02
# Angular velocity [rad/s]:          0.729211585530660E-04
# Normalized spherical harmonics coefficients:
#l  m                      Cbar                     Sbar
94 21  -2.39610814147029984E-12  1.03042102963100010E-12 
94 22   1.42379915129799998E-13 -2.07080605714250010E-13 
94 23   1.10758726985710001E-13  8.21233336526519928E-12 
94 24  -1.32661136914340003E-12 -3.55760105981769997E-12 
94 25   8.37796670814490035E-12  1.14488521296179999E-14 
94 26   4.56900154273160001E-12  2.23764963579980018E-12 
94 27  -1.86948918225570008E-11 -9.45558325174570030E-12 
94 28   1.06912684665350006E-11  1.18268943967660001E-11 
94 29  -2.26013664228609992E-11 -4.61585715497010031E-11 
94 30  -9.13182787669909952E-12  2.73212487158900000E-11 
94 31  -5.57693870634120018E-11  1.21829054935690008E-11 
94 32  -7.05406102299139977E-11 -4.67966364145060010E-11 
94 33   8.32597190838800036E-13 -1.34035116246149998E-11 
94 34  -6.82494855958309973E-12 -3.09807685432490028E-11 
94 35   2.55210342825009994E-11  3.48729887516909992E-12 
94 36   2.06714290407229989E-11 -5.19265659158809992E-13 
94 37  -1.82536728510600002E-11  1.71990195128899996E-11 
94 38  -2.05323791748250005E-12  1.19958359379399999E-12 
94 39  -4.31170712258489996E-12 -3.07164305078020024E-11 
94 40   7.06536828579699962E-11  1.69833823035620013E-11 
94 41   7.37589370205790026E-12  1.73469715765420012E-11 
94 42  -3.74059250099159987E-11 -3.61115622319089983E-11 
94 43  -2.38605878653400004E-11 -5.79947056102339986E-12 
94 44   4.77545660210589996E-11  2.00518988928610003E-11 
94 45   5.83332146806319972E-11  4.69216644823390016E-11 
94 46  -8.02776093619859999E-11 -9.60352134836550063E-11 
94 47  -5.51048302924190017E-11 -9.45446258870119998E-11 
94 48  -2.82670629241219993E-11  2.89093956822860010E-12 
94 49   2.09919366222750013E-11  4.07947781591760011E-11 
94 50  -4.59183607136359983E-12 -5.89646956366920054E-11 
94 51  -1.88283638482739990E-11 -3.19628298786720015E-11 
94 52  -2.92174754821270021E-11  9.37638430342249950E-11 
94 53  -3.26937107206329982E-11 -1.15467271557740006E-10 
94 54  -6.28362234629510043E-13 -3.63673932294119968E-11 
94 55  -3.59371683346489975E-11  4.56153420171989971E-11 
94 56  -1.46772725325979992E-11  1.90445723672260016E-11 
94 57   3.62418599367449978E-11 -2.21715219557799996E-11 
94 58  -6.38779809367260026E-11  1.28145028269540005E-11 
94 59   1.56411878013490002E-11  6.69743111228779980E-12 
94 60  -2.40028969517770009E-12  3.06282154881289995E-13 
94 61  -1.21715295895209987E-10 -2.47924816574420005E-11 
94 62  -1.07474910570239996E-10 -2.77401943697339995E-11 
94 63  -3.97937198535730027E-12  6.30250086122689972E-13 
94 64  -4.04314599528400025E-11  2.28290564385839996E-11 
94 65   5.94131034242689942E-11 -8.66624532050730038E-11 
94 66   2.28724046568480001E-11  4.29243414096859982E-11 
94 67   1.56198019676189992E-11  3.08538945116700011E-12 
94 68  -2.44851151736349995E-11  4.31424075811150009E-11 
94 69  -1.95489774097409991E-11 -1.34356889394710008E-10 
94 70   3.13176683376150008E-11  1.08475975101080003E-10 
94 71   8.18669088601270058E-11  6.51159345706180045E-11 
94 72  -3.23157105939419976E-11 -1.11290728343400003E-10 
94 73  -1.25821030498949993E-10  8.83618187445789980E-11 
94 74  -2.76109734457619985E-11 -8.41002242402839988E-11 
94 75   2.66103982278269997E-10  9.56585297208669979E-11 
94 76  -4.52777899810729975E-10 -7.63672543634060033E-11 
94 77  -3.41812113685090014E-10  2.17899928538729991E-10 
94 78  -1.67471312450300012E-10 -2.10933443875050013E-10 
94 79   7.76991698342559979E-11  7.89364506388119999E-11 
94 80  -3.34229432698550000E-12 -1.63845022117710002E-11 
94 81   5.83528526555689963E-12 -8.89391367038279992E-12 
94 82   4.43828706893969960E-12  5.44619390990569995E-12 
94 83   7.40439716177779965E-13  1.07621416762279991E-12 
94 84   8.67737694233789968E-13 -1.44463013274759995E-12 
94 85  -3.44168262288369984E-12 -5.17918819544170010E-12 
94 86  -1.94383860932150010E-11  2.00006694324679997E-11 
94 87  -4.85318364325859980E-12 -1.35809985261219998E-11 
94 88   5.46396689510420025E-14  1.53171145185959993E-13 
94 89  -1.11051067350380003E-14 -6.57638105008749989E-14 
94 90   1.48666019352339993E-14  3.53725303423970016E-14 
94 91   1.78522692087109983E-15 -1.70504186818290002E-14 
94 92  -1.04289543092120009E-15  2.16844042689950002E-14 
94 93  -1.27265798764589993E-14 -2.27406954348439994E-14 
94 94  -4.45749251415030004E-17 -5.81707316838950023E-17 
95  0   1.10761955686319992E-11  0.00000000000000000E+00 
95  1   3.50498400593539983E-11  4.64647893853289979E-12 
95  2  -4.81635358838639978E-12 -2.62215936679159986E-12 
95  3  -9.83754675062880021E-12 -2.31300205591050023E-13 
95  4  -6.61776641041259996E-12 -6.25438116250239967E-12 
95  5  -8.19922829932299994E-13 -3.68287410613540013E-12 
95  6  -6.74732565283330039E-12  3.93942298503750018E-12 
95  7  -7.93999379336059942E-12 -3.88732239205620028E-12 
95  8   7.39412406014930004E-12  1.26919276248119996E-11 
95  9   6.42148714442619965E-12  1.17013989383399995E-11 
95 10   8.24534112026310047E-12 -2.02809676889640015E-11 
95 11   2.26078089734079998E-11 -1.27957717715639999E-11 
95 12  -2.42933694619550015E-11  9.22231168600470007E-12 
95 13  -2.63217339855549985E-11  5.82863942487060012E-12 
95 14   5.26921916515320011E-11  2.78561084881839993E-12 
95 15   2.71976968720800005E-11 -3.40861152928280002E-11 
95 16  -7.76386955108340007E-12 -2.70656457371190000E-11 
95 17  -1.89634522783040017E-12 -1.25784720886900001E-11 
95 18   1.38003303902049992E-11  3.56397026846449999E-11 
95 19   5.51480575191470014E-12  6.44406405049500037E-13 
95 20   6.10256288417070007E-12 -1.06556071982379995E-11 
95 21   1.00178391463909992E-11  9.72039736012400059E-12 
95 22  -1.88940367572809999E-11 -1.62059414912020016E-11 
95 23   2.42313277872510003E-12  8.49301421442450010E-13 
95 24   9.87198788759709983E-12  3.90334076482990025E-12 
95 25  -1.01261995352429993E-11 -2.08459633227119987E-11 
95 26  -1.51085244783700005E-11 -1.50806121987370010E-11 
95 27   3.36456464514890031E-11  1.90676386867159986E-11 
95 28   1.95811508939539985E-11 -3.09839838722169985E-12 
95 29  -3.70663706479790020E-11 -2.60429692711249985E-11 
95 30   4.84212291489210006E-11 -3.10800480065669993E-11 
95 31  -5.79334949244579973E-11 -4.46822221914090018E-13 
95 32   1.28171617556219998E-11  2.82045305942640016E-11 
95 33   3.20679123798790018E-11 -1.01470628160640004E-11 
95 34   1.92993870092119992E-11  1.87405875594039995E-11 
95 35  -6.32892946407180014E-12 -1.72005692388049990E-11 
95 36   6.13069555362719989E-12  1.38441099275679992E-11 
95 37   6.53384576668369985E-12  4.58146600292840029E-12 
95 38  -2.49029053473220006E-11 -2.34128645924880004E-11 
95 39   3.08383711508440007E-11 -1.60413870906660000E-11 
95 40   2.75936328470840012E-11 -1.84210316440429995E-11 
95 41  -6.93654105223919978E-12 -3.93004554288090016E-11 
95 42   7.25721063549809962E-12  6.12558808893590038E-12 
95 43  -3.75345603922440001E-11  1.10812064364149998E-10 
95 44  -8.60548588881350018E-12 -6.83768459719309983E-11 
95 45   9.35613807048409939E-12  8.99597683715430070E-12 
95 46   1.31165971573849999E-11  3.92712561588389970E-12 
95 47   3.14036924238910004E-11 -2.78756151894359992E-11 
95 48   5.29190071206709998E-11  7.14521148760880040E-11 
95 49   5.87693879036710000E-12 -7.87110979507190019E-11 
95 50  -8.74985053481180056E-12  1.70506595199750011E-11 
95 51   2.51808969225650005E-11  5.12766064642420019E-11 
95 52   3.16697186996160013E-12 -2.30014850649759991E-11 
95 53  -9.81198906502570006E-11  7.20074144491979989E-12 
95 54   1.52028538985620008E-11  3.08039494500829991E-11 
95 55   2.59682504650509988E-11  1.04103950034920008E-11 
95 56   1.25701715572780008E-11  4.15922808980009988E-11 
95 57  -7.02281921253689955E-11 -5.40294673985320025E-11 
95 58   5.10314787813100006E-11  3.08448109869720010E-11 
95 59   4.49513236675969981E-11  1.30778537308729995E-11 
95 60  -4.87497184906530032E-11 -7.07466453348529968E-11 
95 61   1.28618212209549997E-11  7.53735334770380040E-11 
95 62  -6.11955277788399988E-11 -1.28377992883970007E-11 
95 63   3.54266573660300027E-11  2.97862145707760002E-11 
95 64   8.25256648026850056E-12  5.78504647292670007E-14 
95 65  -4.84870847752270031E-11 -8.96564591863380025E-12 
95 66   8.06065678367969965E-11  1.41503970722720002E-11 
95 67  -1.02871657791310002E-11 -6.84842050870999970E-12 
95 68  -1.55264213322420001E-11  1.84847939771279992E-11 
95 69  -1.23417832023870007E-11  5.09771718109860010E-12 
95 70   6.93852240655409981E-11  2.17507770292219987E-11 
95 71  -4.36015465640140028E-11 -3.79648659932329987E-11 
95 72  -2.43215166338429984E-13  3.02627241302700021E-11 
95 73  -3.84823001017210015E-12  3.94555921779690012E-11 
95 74   2.30417623178810000E-11  7.05740406724470060E-11 
95 75   1.23627394305809989E-10 -2.29622526306009989E-10 
95 76  -2.50510750096529990E-10  4.32128134219149981E-10 
95 77   4.18040481984530009E-10 -3.86160070298710005E-10 
95 78  -2.96223464895959978E-10 -8.47459873603009999E-11 
95 79   2.79727282567360023E-10  1.75434540184719996E-10 
95 80  -1.20927814548420004E-10 -1.36463132219190001E-10 
95 81   2.13697938403069992E-11  5.31111741255860023E-11 
95 82   4.63031526368719976E-12 -1.81169279267189985E-11 
95 83   3.64234248212969974E-12 -1.47625659778950003E-12 
95 84  -5.52901623237319964E-12  2.92867114354330010E-12 
95 85   1.52140142390489984E-11  1.32131349166420006E-11 
95 86   9.67658061123840035E-11  4.96048023156830004E-11 
95 87   3.04662525623290002E-12  3.68933344501699973E-12 
95 88   1.85513123989079996E-13 -8.19903720202500046E-14 
95 89  -6.94191305407270058E-14 -1.51345907384210013E-14 
95 90   1.38217852715870006E-14  5.40032132392109994E-14 
95 91  -2.19858653941290006E-15 -2.95616021557549984E-14 
95 92  -8.68023692333529974E-15  1.26097256237610000E-14 
95 93  -4.04596508440069985E-15 -2.37034556259779994E-14 
95 94  -2.31333335588460007E-16  2.42170573328799990E-16 
95 95   2.33636411472049989E-17  1.51291376170109986E-17 
96  0   1.00322804750300003E-10  0.00000000000000000E+00 
96  1   2.89556289013210010E-13  4.11303092776199971E-12 
96  2  -5.40025357294110038E-12 -7.03019921072639999E-12 
96  3  -2.71610155770100008E-14  3.96996164023809982E-12 
96  4  -8.28395533157300081E-12  1.17452219074299999E-13 
96  5  -2.66215791088620015E-12  1.02147459083759993E-11 
96  6   9.83066305401109995E-13  1.17090142277490003E-11 
96  7   2.32598001871599993E-12 -1.41797573780130008E-12 
96  8   4.23937851236599998E-12  2.94527692729629982E-12 
96  9  -3.11266776505140021E-11 -1.12393399083120003E-11 
96 10  -3.83023134898039983E-13 -4.60403528791409997E-12 
96 11  -1.55665108737039992E-11  2.66828975455890003E-11 
96 12   2.33859405560909997E-12 -1.90427812858010014E-11 
96 13   3.54172075473979977E-11 -1.98658788898480002E-11 
96 14  -1.70588200995300009E-11  1.07972792237470005E-11 
96 15   2.16176682464619984E-11  5.31508138803640037E-12 
96 16   2.27704779213489990E-11  7.51283715871220033E-12 
96 17   1.44021977824120000E-11  2.81736217937649984E-11 
96 18  -1.28140274779299996E-11 -1.38215458684980004E-11 
96 19   1.41912572502960001E-11 -3.56425814460030001E-12 
96 20  -1.76520740401550016E-11 -1.45221833423050006E-12 
96 21   5.32537243075429985E-12  6.07613343870519998E-12 
96 22  -3.89426702152580025E-12  1.24916343569939997E-11 
96 23  -3.44958558311159998E-12 -5.23771603425740005E-12 
96 24  -1.78051172372489991E-12  8.01813080776579973E-12 
96 25   5.28756736732330020E-12 -1.88814561021849984E-12 
96 26   2.03338739632050010E-12 -1.21692965131960000E-12 
96 27  -8.00591578545850035E-12 -4.15906877162700027E-12 
96 28  -1.88919378988050015E-11  1.46098626196360011E-11 
96 29   1.10275239410899999E-11 -1.95227896694829990E-11 
96 30  -3.86898450130230010E-11 -1.26924278112389993E-11 
96 31   3.85875130777249971E-11 -4.07024369785199971E-11 
96 32  -1.76969762663439986E-11 -3.15961358290529983E-11 
96 33  -1.26656372792689994E-11 -5.65646718974650018E-12 
96 34  -9.65282394370470026E-12 -8.26699418059630021E-12 
96 35  -2.91841695414499972E-11 -2.99222603753030013E-12 
96 36   2.82222927529779997E-11 -1.19528795459240001E-12 
96 37   8.00801710363739990E-12 -3.48459257732700009E-12 
96 38   1.21093326970770006E-11  1.13283865374799998E-11 
96 39  -4.15727372605579977E-11  2.61268950385169984E-11 
96 40  -7.81060391346119932E-12  7.31828552806050057E-12 
96 41   3.18282786132549972E-11  3.88958718362529976E-11 
96 42   8.69220506831329989E-12  1.22426560518989995E-11 
96 43  -1.69937090148659992E-11 -2.93373713877079994E-11 
96 44  -9.44813361078480073E-12 -1.20792084346820001E-11 
96 45   1.42902994436100006E-11 -5.34827993276410006E-12 
96 46   8.82698534332409980E-11 -5.11456407805920000E-11 
96 47   8.34267077465280039E-11 -1.50475404361030000E-11 
96 48  -5.54297737520420017E-11 -8.27969393231800031E-12 
96 49  -3.53095917839049998E-11  3.32186180881300000E-11 
96 50   7.35330283216679965E-12  4.73483190659970016E-11 
96 51   1.02213609823880009E-12 -6.14829944604000050E-11 
96 52   5.50564848277620034E-13 -2.94954489962550025E-11 
96 53   4.08360785151499997E-11  1.40133477877170002E-10 
96 54   6.00644925989250022E-12 -1.49952824910089996E-11 
96 55  -7.45369616814549954E-14 -3.00524675926869981E-11 
96 56  -1.95879118967469993E-11  3.50194563583100021E-11 
96 57   4.84446469455299986E-11 -9.77554739221059930E-12 
96 58   2.72764572847279989E-11 -6.63072922423539988E-12 
96 59  -2.02555837100260007E-11  1.24780858503139993E-12 
96 60   2.55164473095480009E-11  5.29001027315959963E-12 
96 61  -1.36409696435519995E-11 -2.51522875034629995E-12 
96 62   1.58413938239629995E-10  7.02309765769739940E-11 
96 63  -3.44287950671349996E-11  2.40987968926499991E-12 
96 64   4.98904100135150012E-12 -9.20336541397720076E-12 
96 65  -5.70248851606500003E-11  6.05779876533899985E-11 
96 66  -6.36818627132030039E-12 -6.18903224950390047E-11 
96 67   2.19889252414010001E-11  2.52491966852179997E-11 
96 68  -4.78272169238639964E-12 -8.94927315502179986E-12 
96 69   2.23534282886270007E-11  7.58366024114509940E-11 
96 70  -6.82644192672660015E-11 -1.44921081554529991E-10 
96 71   4.61006559629560008E-11  1.38609979456680000E-10 
96 72   1.18997872684760004E-11 -3.08648475683600030E-11 
96 73   8.71984242257829983E-12 -6.83647262286129964E-11 
96 74  -2.33284292037029998E-11  6.47016638205349956E-11 
96 75  -1.78053057987569998E-10 -8.46632116795010016E-11 
96 76   4.11644301075040023E-10  6.36576999650099952E-11 
96 77   2.67558823616059981E-10 -1.40055006307259991E-10 
96 78   2.26565315889979999E-10  2.93663690620410011E-10 
96 79  -1.28121767355160011E-10 -1.26363119073580004E-10 
96 80   8.48915407756530030E-12  3.41032098852210019E-11 
96 81  -1.27880209590220008E-11  1.69450882653359999E-11 
96 82  -9.89228605506179988E-12 -1.24357419694210008E-11 
96 83  -2.21457817968670013E-12 -2.86949262196720007E-12 
96 84  -2.51984284588860007E-12  4.48807524501750028E-12 
96 85   4.77788201614570019E-12 -1.79185190931360009E-12 
96 86  -1.90959848450469988E-11  7.52448238577429997E-11 
96 87  -2.03263303621629983E-12 -7.11040948875250038E-12 
96 88  -1.90285333974020005E-13 -7.86990970465029971E-13 
96 89  -7.53072962102639961E-15  2.51890491503029986E-13 
96 90   5.44830314824060039E-15 -2.55439033994869992E-14 
96 91   7.03864195139049984E-15 -1.45570719906879989E-14 
96 92  -1.03899448788049997E-14 -3.61321865889440012E-16 
96 93  -5.07898213996430006E-15 -2.38255801904619988E-15 
96 94  -4.38453808594010013E-16 -2.21669693450560003E-17 
96 95   3.25744190319130010E-16  4.51714122710500003E-18 
97  0   1.01003216850619995E-11  0.00000000000000000E+00 
97  1   2.17591636191200016E-11  3.33461234431349983E-12 
97  2   1.04388047653570005E-11  3.16459323109590004E-12 
97  3  -1.98624177188159981E-12  5.71660691063689972E-12 
97  4   2.67601654617820016E-13 -1.10683335680839998E-13 
97  5   2.17143006059539988E-12 -3.79911950426039999E-12 
97  6  -3.47243765748610001E-12  4.04511162264779979E-13 
97  7  -1.09832013230269992E-11 -1.24880412969089990E-12 
97  8  -3.05880775515809987E-12 -5.41227278637710021E-12 
97  9   2.20099035992790016E-12  7.87356880224169950E-12 
97 10   1.04246196437130005E-13  4.99991158316449999E-12 
97 11   1.62073817388609990E-11 -1.02258630362420004E-11 
97 12   7.93764423858600061E-12 -1.72270008763830004E-11 
97 13  -1.30413415052589994E-11 -1.59254138427019994E-11 
97 14  -2.18540328485830016E-11  1.44329519272119998E-11 
97 15   1.19203737314240007E-12 -2.66029301867430014E-11 
97 16  -4.34376435905749982E-12 -2.71223492015920010E-11 
97 17   6.87051036393340038E-12 -3.03563171344040015E-11 
97 18  -1.52001702163630005E-11 -5.39486387146149997E-12 
97 19   2.13152550933050011E-12  3.86971030558740011E-12 
97 20  -1.05105676609190005E-12 -9.61770022874559926E-12 
97 21   6.93426445995060000E-12  8.10857585901300054E-12 
97 22  -4.28304061989590006E-12  4.38526899708499995E-12 
97 23  -9.18840326098349982E-12 -9.91904904073039927E-12 
97 24   1.46595152900470000E-11  1.61663284414730015E-11 
97 25   5.49457010489430019E-12 -8.39095600290349981E-12 
97 26  -2.67187920541360015E-11 -2.15496635080989986E-11 
97 27  -1.57631538577579999E-11  1.56778834793180006E-11 
97 28   3.37559460966130031E-11  1.38958383747049996E-11 
97 29  -4.38584872967189995E-12 -2.07134484538520007E-12 
97 30  -6.87277296791670001E-11 -2.95847330577800019E-11 
97 31   3.54324449052969997E-11 -1.04387288039469995E-10 
97 32  -2.45839114945890013E-12 -1.81558492977750005E-11 
97 33   9.51724367529190029E-12  4.16390632983680017E-12 
97 34   4.33842337852890025E-12 -7.55967543957869978E-12 
97 35   1.98118595025120002E-11 -1.25993070410699999E-11 
97 36  -1.32623355721720000E-11 -8.69257434995529920E-12 
97 37   3.20860088325580008E-12  1.30733941473460002E-11 
97 38  -1.61827425634479999E-12 -7.42419284208059919E-12 
97 39  -1.57724082909780009E-11 -3.34733286730550019E-12 
97 40   1.98797832599660007E-11  8.32417942484480009E-12 
97 41  -5.15414690808099966E-12 -2.14828058298550007E-11 
97 42  -3.69176765590010029E-11 -3.83259935245529977E-11 
97 43  -8.82769387698949957E-12  6.06185660318090034E-11 
97 44   1.65379690526459996E-11  4.44581598257869985E-11 
97 45  -1.17170741371970005E-11 -5.28120355745980010E-12 
97 46   5.97121698250989978E-11 -2.84045696195650007E-11 
97 47  -2.28425797768789982E-12 -5.28030450934310014E-11 
97 48   6.09373961880990046E-11  7.83526619884699987E-11 
97 49  -2.37081300697319980E-12  2.07397584761300010E-11 
97 50  -3.42562536691409986E-11 -9.68198241514020050E-11 
